Parameter,Value
network_capacity_type,MEDIUM
LINK_LENGTH_METERS,300.0
relay_connectivity_config,CROSS_ROW
ew_location,"(10000.0, 0.0)"
ew_power_W,100.0
BANDWIDTH_MHZ_RANGE,"(400, 1200)"
EW_JAMMER_BW_AREA_SELECTION,2
start_point,"(0.0, 0.0)"
end_point,"(10000.0, 0.0)"
step_size_m,10.0
FLIGHT_MARGIN_PAST_EW_M,0
logging_enabled,True
csv_output_enabled,True
csv_filename_prefix,swarm_log_detailed_
EW_JAMMER_ACTUAL_BW_AREA,2
All_Drones_Passed_EW_X,False

step,leader_pos_x,leader_pos_y,connected_drones_count,edge_u,edge_v,required_safety_capacity,bw_area,is_ew_susceptible,theoretical_cap,bpsk_cap,qpsk_cap,16qam_cap,64qam_cap
2,20.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,R2,M1,1000000.0,2,True,4350653.647186625,500000.0,1000000.0,2000000.0,2992382.4377025785
2,20.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,R3,A1,250000.0,2,True,4407344.378275261,500000.0,1000000.0,2000000.0,2996730.555204622
2,20.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
2,20.0,0.0,13,R1,R3,500000.0,2,True,4530575.675284054,500000.0,1000000.0,2000000.0,2999590.014255288
2,20.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,S1,R1,250000.0,2,True,4330681.355034826,500000.0,1000000.0,2000000.0,2989891.2267761044
3,30.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,R2,M1,1000000.0,2,True,4349241.853520972,500000.0,1000000.0,2000000.0,2992226.592632634
3,30.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,R3,A1,250000.0,2,True,4405991.578447923,500000.0,1000000.0,2000000.0,2996661.361148148
3,30.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
3,30.0,0.0,13,R1,R3,500000.0,2,True,4529183.691767907,500000.0,1000000.0,2000000.0,2999579.459121816
3,30.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,S1,R1,250000.0,2,True,4329249.158727557,500000.0,1000000.0,2000000.0,2989687.0342337433
4,40.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,R2,M1,1000000.0,2,True,4347828.588787116,500000.0,1000000.0,2000000.0,2992067.69764155
4,40.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,R3,A1,250000.0,2,True,4404637.422674817,500000.0,1000000.0,2000000.0,2996590.7607518183
4,40.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
4,40.0,0.0,13,R1,R3,500000.0,2,True,4527790.27602676,500000.0,1000000.0,2000000.0,2999568.6414468978
4,40.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,S1,R1,250000.0,2,True,4327815.452317731,500000.0,1000000.0,2000000.0,2989478.9028606513
5,50.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,R2,M1,1000000.0,2,True,4346413.850106199,500000.0,1000000.0,2000000.0,2991905.6960951136
5,50.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,R3,A1,250000.0,2,True,4403281.908419269,500000.0,1000000.0,2000000.0,2996518.726735712
5,50.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
5,50.0,0.0,13,R1,R3,500000.0,2,True,4526395.425297817,500000.0,1000000.0,2000000.0,2999557.5549473274
5,50.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,S1,R1,250000.0,2,True,4326380.2328127865,500000.0,1000000.0,2000000.0,2989266.760755831
6,60.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,R2,M1,1000000.0,2,True,4344997.634590784,500000.0,1000000.0,2000000.0,2991740.530375598
6,60.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,R3,A1,250000.0,2,True,4401925.033137392,500000.0,1000000.0,2000000.0,2996445.2313199034
6,60.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
6,60.0,0.0,13,R1,R3,500000.0,2,True,4524999.136810168,500000.0,1000000.0,2000000.0,2999546.1931958655
6,60.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,S1,R1,250000.0,2,True,4324943.497211126,500000.0,1000000.0,2000000.0,2989050.5347947963
7,70.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,R2,M1,1000000.0,2,True,4343579.939344799,500000.0,1000000.0,2000000.0,2991572.141863047
7,70.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,R3,A1,250000.0,2,True,4400566.794278019,500000.0,1000000.0,2000000.0,2996370.246216006
7,70.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
7,70.0,0.0,13,R1,R3,500000.0,2,True,4523601.40778473,500000.0,1000000.0,2000000.0,2999534.5496182516
7,70.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,S1,R1,250000.0,2,True,4323505.242502094,500000.0,1000000.0,2000000.0,2988830.1506114397
8,80.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,R2,M1,1000000.0,2,True,4342160.761463538,500000.0,1000000.0,2000000.0,2991400.4709219052
8,80.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,R3,A1,250000.0,2,True,4399207.189282721,500000.0,1000000.0,2000000.0,2996293.7426173994
8,80.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
8,80.0,0.0,13,R1,R3,500000.0,2,True,4522202.235434266,500000.0,1000000.0,2000000.0,2999522.617489552
8,80.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,S1,R1,250000.0,2,True,4322065.465665928,500000.0,1000000.0,2000000.0,2988605.53257696
9,90.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,R2,M1,1000000.0,2,True,4340740.098033581,500000.0,1000000.0,2000000.0,2991225.45688336
9,90.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,R3,A1,250000.0,2,True,4397846.215585732,500000.0,1000000.0,2000000.0,2996215.6911904532
9,90.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
9,90.0,0.0,13,R1,R3,500000.0,2,True,4520801.616963272,500000.0,1000000.0,2000000.0,2999510.3899321663
9,90.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,S1,R1,250000.0,2,True,4320624.163673734,500000.0,1000000.0,2000000.0,2988376.603782831
10,100.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,R2,M1,1000000.0,2,True,4339317.9461328015,500000.0,1000000.0,2000000.0,2991047.038030052
10,100.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,R3,A1,250000.0,2,True,4396483.87061397,500000.0,1000000.0,2000000.0,2996136.0620667655
10,100.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
10,100.0,0.0,13,R1,R3,500000.0,2,True,4519399.549568031,500000.0,1000000.0,2000000.0,2999497.859910514
10,100.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,S1,R1,250000.0,2,True,4319181.3334874455,500000.0,1000000.0,2000000.0,2988143.2860195115
11,110.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,R2,M1,1000000.0,2,True,4337894.302830305,500000.0,1000000.0,2000000.0,2990865.151579155
11,110.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,R3,A1,250000.0,2,True,4395120.151786968,500000.0,1000000.0,2000000.0,2996054.8248334094
11,110.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
11,110.0,0.0,13,R1,R3,500000.0,2,True,4517996.030436527,500000.0,1000000.0,2000000.0,2999485.0202293764
11,110.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,S1,R1,250000.0,2,True,4317736.972059775,500000.0,1000000.0,2000000.0,2987905.4997578687
12,120.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,R2,M1,1000000.0,2,True,4336469.165186407,500000.0,1000000.0,2000000.0,2990679.7336654956
12,120.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,R3,A1,250000.0,2,True,4393755.056516857,500000.0,1000000.0,2000000.0,2995971.9485225216
12,120.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
12,120.0,0.0,13,R1,R3,500000.0,2,True,4516591.056748413,500000.0,1000000.0,2000000.0,2999471.863530245
12,120.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,S1,R1,250000.0,2,True,4316291.076334196,500000.0,1000000.0,2000000.0,2987663.164127676
13,130.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,R2,M1,1000000.0,2,True,4335042.5302525805,500000.0,1000000.0,2000000.0,2990490.719324048
13,130.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,R3,A1,250000.0,2,True,4392388.582208358,500000.0,1000000.0,2000000.0,2995887.401604566
13,130.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
13,130.0,0.0,13,R1,R3,500000.0,2,True,4515184.625675017,500000.0,1000000.0,2000000.0,2999458.382286339
13,130.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,S1,R1,250000.0,2,True,4314843.643244891,500000.0,1000000.0,2000000.0,2987416.196898497
14,140.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,R2,M1,1000000.0,2,True,4333614.395071454,500000.0,1000000.0,2000000.0,2990298.0424737968
14,140.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,R3,A1,250000.0,2,True,4391020.7262587305,500000.0,1000000.0,2000000.0,2995801.1519759437
14,140.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
14,140.0,0.0,13,R1,R3,500000.0,2,True,4513776.734379264,500000.0,1000000.0,2000000.0,2999444.568800949
14,140.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,S1,R1,250000.0,2,True,4313394.669716717,500000.0,1000000.0,2000000.0,2987164.5144586433
15,150.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,R2,M1,1000000.0,2,True,4332184.7566767465,500000.0,1000000.0,2000000.0,2990101.6358999833
15,150.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,R3,A1,250000.0,2,True,4389651.486057746,500000.0,1000000.0,2000000.0,2995713.1669516084
15,150.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
15,150.0,0.0,13,R1,R3,500000.0,2,True,4512367.380015664,500000.0,1000000.0,2000000.0,2999430.415202458
15,150.0,0.0,13,R2,R4,500000.0,4,False,6662495.620293607,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,S1,R1,250000.0,2,True,4311944.152665178,500000.0,1000000.0,2000000.0,2986908.0317938663
16,160.0,0.0,13,S2,R1,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,S3,R2,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,S4,R2,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,R1,M1,1000000.0,1,False,7563386.262757886,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,R2,M1,1000000.0,2,True,4330753.6120932335,500000.0,1000000.0,2000000.0,2989901.431235397
16,160.0,0.0,13,M1,R3,1000000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,M1,R4,1000000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,R3,A1,250000.0,2,True,4388280.858987677,500000.0,1000000.0,2000000.0,2995623.413253365
16,160.0,0.0,13,R3,A2,250000.0,3,False,6776725.967414709,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,R4,A3,250000.0,1,False,7563386.262757883,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,R4,A4,250000.0,4,False,6501549.146307063,500000.0,1000000.0,2000000.0,3000000.0
16,160.0,0.0,13,R1,R3,500000.0,2,True,4510956.559730294,500000.0,1000000.0,2000000.0,2999415.9134406867
